0,0.00,0.97,-0.00,0.35,-1.24,1.59,89.66,-0.22,-0.24
4236,0.01,0.97,-0.01,0.29,-1.07,1.62,89.43,-0.39,-0.40
7840,0.01,0.97,-0.01,0.24,-0.92,1.60,89.22,-0.52,-0.56
11451,0.01,0.97,-0.01,0.12,-0.76,1.54,89.07,-0.65,-0.65
15072,0.01,0.97,-0.01,-0.02,-0.61,1.47,89.00,-0.72,-0.68
18684,0.01,0.97,-0.01,-0.24,-0.41,1.31,88.84,-0.79,-0.84
22296,0.01,0.97,-0.02,-0.55,-0.23,1.11,88.75,-0.85,-0.89
25920,0.02,0.97,-0.02,-0.76,-0.12,0.96,88.70,-0.91,-0.92
29523,0.02,0.97,-0.02,-1.08,0.00,0.70,88.66,-0.91,-0.96
33134,0.02,0.97,-0.02,-1.45,0.06,0.43,88.66,-0.89,-0.98
36754,0.01,0.97,-0.02,-1.74,0.08,0.17,88.64,-0.85,-1.05
40376,0.01,0.97,-0.02,-2.12,0.06,-0.18,88.69,-0.76,-1.05
43986,0.01,0.97,-0.02,-2.50,0.03,-0.53,88.69,-0.76,-1.05
47602,0.01,0.97,-0.02,-2.82,0.02,-0.81,88.77,-0.76,-0.95
51215,0.01,0.97,-0.01,-3.25,-0.02,-1.18,88.85,-0.72,-0.88
54823,0.01,0.97,-0.01,-3.68,-0.06,-1.56,88.89,-0.68,-0.87
58441,0.01,0.97,-0.01,-3.95,-0.12,-1.83,89.02,-0.62,-0.74
62064,0.01,0.97,-0.01,-4.32,-0.20,-2.21,89.15,-0.55,-0.64
65672,0.01,0.97,-0.01,-4.64,-0.29,-2.56,89.23,-0.53,-0.53
69288,0.01,0.97,-0.01,-4.84,-0.37,-2.84,89.39,-0.42,-0.43
72949,0.01,0.97,-0.01,-5.04,-0.49,-3.24,89.52,-0.32,-0.35
76618,0.01,0.97,-0.00,-5.22,-0.56,-3.59,89.60,-0.30,-0.25
80231,0.01,0.97,-0.00,-5.31,-0.61,-3.80,89.68,-0.30,-0.07
83834,0.00,0.97,-0.00,-5.34,-0.63,-3.98,89.72,-0.26,-0.04
87449,0.00,0.97,0.00,-5.31,-0.61,-4.09,89.78,-0.20,0.06
91087,0.00,0.97,0.00,-5.24,-0.53,-4.15,89.88,-0.06,0.09
94714,-0.00,0.97,0.00,-5.15,-0.43,-4.17,89.83,0.07,0.14
98338,-0.00,0.97,0.00,-4.99,-0.20,-4.11,89.80,0.10,0.16
101954,-0.00,0.98,0.00,-4.82,-0.02,-4.03,89.64,0.23,0.26
105563,-0.01,0.98,0.01,-4.58,0.21,-3.88,89.47,0.37,0.36
109152,-0.01,0.98,0.01,-4.35,0.43,-3.69,89.39,0.44,0.40
112763,-0.01,0.98,0.01,-4.17,0.55,-3.50,89.31,0.57,0.37
116370,-0.01,0.98,0.01,-3.95,0.70,-3.25,89.22,0.67,0.37
119965,-0.01,0.98,0.01,-3.80,0.82,-3.05,89.19,0.73,0.33
123575,-0.01,0.98,0.01,-3.57,0.95,-2.79,89.14,0.78,0.33
127179,-0.01,0.98,0.01,-3.37,1.07,-2.52,89.11,0.80,0.37
130795,-0.01,0.98,0.01,-3.25,1.16,-2.32,89.07,0.82,0.40
134392,-0.01,0.99,0.01,-3.08,1.25,-2.02,89.00,0.87,0.47
138013,-0.02,0.99,0.01,-2.95,1.28,-1.71,88.93,0.92,0.52
141610,-0.02,0.99,0.01,-2.85,1.30,-1.50,88.91,0.94,0.54
145202,-0.02,0.99,0.01,-2.78,1.37,-1.21,88.91,0.91,0.58
148804,-0.01,0.99,0.01,-2.72,1.42,-0.96,88.94,0.87,0.60
152413,-0.01,0.99,0.01,-2.67,1.45,-0.79,89.01,0.77,0.61
156020,-0.01,0.99,0.01,-2.66,1.48,-0.56,89.09,0.65,0.61
159617,-0.01,0.99,0.01,-2.66,1.48,-0.41,89.13,0.61,0.61
163235,-0.01,0.98,0.01,-2.67,1.47,-0.32,89.12,0.57,0.65
166832,-0.01,0.99,0.01,-2.67,1.37,-0.26,89.14,0.53,0.67
170444,-0.01,0.99,0.01,-2.67,1.28,-0.23,89.05,0.50,0.79
174091,-0.01,0.99,0.01,-2.69,1.18,-0.26,89.04,0.45,0.84
177763,-0.01,0.98,0.02,-2.69,0.98,-0.26,89.01,0.43,0.88
181386,-0.01,0.98,0.02,-2.70,0.75,-0.34,89.01,0.43,0.88
184990,-0.01,0.98,0.02,-2.72,0.52,-0.38,89.00,0.38,0.91
188599,-0.01,0.98,0.01,-2.76,0.26,-0.43,89.06,0.37,0.85
192217,-0.01,0.98,0.01,-2.82,0.06,-0.43,89.12,0.37,0.78
195829,-0.01,0.98,0.01,-2.93,-0.12,-0.40,89.22,0.34,0.68
199450,-0.01,0.98,0.01,-3.04,-0.32,-0.35,89.28,0.33,0.63
203080,-0.00,0.98,0.01,-3.11,-0.46,-0.31,89.29,0.27,0.64
206692,-0.00,0.98,0.01,-3.22,-0.63,-0.23,89.28,0.21,0.67
210310,-0.00,0.98,0.01,-3.33,-0.75,-0.18,89.22,0.11,0.76
213915,-0.00,0.98,0.01,-3.39,-0.82,-0.12,89.16,0.01,0.83
217525,0.00,0.97,0.01,-3.47,-0.89,-0.06,89.20,-0.07,0.79
221140,0.00,0.97,0.01,-3.48,-0.87,0.02,89.26,-0.11,0.72
224752,0.00,0.97,0.01,-3.47,-0.85,0.05,89.18,-0.22,0.78
228366,0.00,0.97,0.01,-3.37,-0.81,0.06,89.15,-0.23,0.81
231956,0.00,0.97,0.02,-3.25,-0.76,0.05,89.06,-0.26,0.89
235564,0.00,0.97,0.02,-3.18,-0.79,0.05,88.98,-0.29,0.97
239152,0.01,0.97,0.02,-3.02,-0.78,-0.02,88.94,-0.32,1.00
242763,0.01,0.97,0.02,-2.85,-0.82,-0.06,88.93,-0.32,1.01
246370,0.01,0.97,0.02,-2.72,-0.84,-0.09,88.96,-0.30,0.98
249965,0.00,0.97,0.02,-2.58,-0.84,-0.14,89.00,-0.25,0.95
253574,0.00,0.97,0.01,-2.46,-0.82,-0.18,89.11,-0.26,0.84
257179,0.00,0.97,0.01,-2.31,-0.79,-0.21,89.15,-0.23,0.81
260795,0.00,0.97,0.01,-2.18,-0.78,-0.24,89.20,-0.20,0.77
264413,0.00,0.97,0.01,-2.08,-0.75,-0.26,89.28,-0.16,0.69
268020,0.00,0.97,0.01,-1.94,-0.72,-0.29,89.38,-0.07,0.61
271617,0.00,0.97,0.01,-1.85,-0.67,-0.31,89.37,0.00,0.62
275249,-0.00,0.97,0.01,-1.79,-0.69,-0.31,89.41,0.06,0.58
278843,-0.00,0.97,0.01,-1.68,-0.78,-0.34,89.51,0.16,0.45
282452,-0.00,0.97,0.01,-1.60,-0.89,-0.38,89.53,0.16,0.43
286068,-0.00,0.96,0.01,-1.57,-0.98,-0.43,89.60,0.14,0.36
289671,-0.00,0.96,0.01,-1.53,-1.07,-0.44,89.64,0.17,0.30
293289,-0.00,0.96,0.00,-1.42,-1.16,-0.49,89.73,0.16,0.20
296989,-0.00,0.97,0.00,-1.37,-1.19,-0.52,89.79,0.13,0.14
300598,-0.00,0.97,0.00,-1.27,-1.19,-0.53,89.83,0.12,0.10
