1,-0.10,0.96,0.07,48.27,218.93,15.48,82.58,5.99,4.34
4204,-0.09,0.95,0.06,47.63,216.44,15.08,83.61,5.41,3.36
7829,-0.08,0.94,0.04,46.99,214.67,14.17,84.45,4.82,2.71
11442,-0.07,0.94,0.04,46.23,213.39,12.92,84.97,4.36,2.48
15054,-0.06,0.93,0.04,45.57,212.66,11.76,85.66,3.70,2.24
18659,-0.05,0.93,0.03,44.58,212.14,9.98,86.17,3.23,2.03
22281,-0.04,0.93,0.03,43.50,211.98,8.08,86.74,2.74,1.74
25883,-0.04,0.94,0.02,42.53,211.94,6.60,87.14,2.40,1.52
29496,-0.04,0.94,0.02,41.15,211.88,4.60,87.35,2.27,1.36
33130,-0.04,0.94,0.02,39.66,211.60,2.70,87.38,2.33,1.17
36747,-0.04,0.95,0.02,38.43,211.02,1.40,87.08,2.63,1.23
40359,-0.05,0.96,0.02,36.70,210.05,-0.05,86.88,2.88,1.16
43980,-0.06,0.96,0.02,35.22,209.11,-0.92,86.53,3.30,1.03
47598,-0.06,0.97,0.01,33.19,207.60,-1.79,86.08,3.81,0.88
51221,-0.07,0.97,0.02,31.18,205.62,-2.29,85.59,4.31,0.89
54832,-0.08,0.98,0.02,29.60,203.74,-2.37,84.95,4.93,1.01
58424,-0.10,0.98,0.01,27.44,200.76,-2.20,84.29,5.64,0.84
62079,-0.11,0.98,0.01,25.25,197.13,-1.63,83.73,6.22,0.71
65695,-0.13,0.99,0.01,23.63,193.82,-1.01,82.74,7.23,0.51
69408,-0.14,0.99,0.00,21.50,188.50,0.09,81.72,8.27,0.18
73030,-0.16,1.00,0.00,19.22,182.09,1.56,80.91,9.08,0.01
76632,-0.18,1.01,-0.01,17.42,176.72,2.79,80.05,9.93,-0.42
80242,-0.19,1.02,-0.02,14.87,169.19,4.63,79.36,10.58,-1.00
83835,-0.20,1.03,-0.03,12.17,161.54,6.49,78.96,10.91,-1.58
87426,-0.20,1.04,-0.04,10.03,155.98,7.86,78.60,11.14,-2.32
91038,-0.21,1.04,-0.06,7.02,148.96,9.65,78.29,11.28,-3.04
94656,-0.21,1.04,-0.07,3.82,142.50,11.34,78.07,11.35,-3.58
98280,-0.21,1.05,-0.08,1.27,138.15,12.52,77.95,11.27,-4.17
101897,-0.21,1.05,-0.09,-2.23,132.95,14.02,78.05,11.01,-4.57
105530,-0.20,1.05,-0.09,-5.77,128.53,15.36,78.23,10.72,-4.77
109159,-0.19,1.05,-0.09,-8.41,125.63,16.26,78.55,10.30,-4.92
112791,-0.18,1.05,-0.09,-11.77,122.29,17.34,79.00,9.71,-5.09
116421,-0.17,1.04,-0.10,-14.87,119.68,18.29,79.34,9.19,-5.33
120035,-0.16,1.03,-0.10,-16.92,118.32,18.89,79.70,8.54,-5.70
123641,-0.14,1.02,-0.11,-19.33,117.33,19.57,80.10,7.87,-5.94
127253,-0.13,1.01,-0.11,-21.44,117.21,20.09,80.40,7.35,-6.13
130868,-0.12,1.00,-0.12,-22.81,117.76,20.49,80.65,6.62,-6.55
134484,-0.10,1.00,-0.12,-24.52,119.36,20.93,80.96,5.96,-6.76
138105,-0.10,0.99,-0.12,-26.11,121.54,21.36,81.24,5.57,-6.72
141717,-0.09,0.99,-0.11,-27.24,123.31,21.68,81.65,5.21,-6.50
145331,-0.09,0.99,-0.11,-28.72,125.60,22.12,82.07,4.92,-6.19
148945,-0.07,0.98,-0.11,-30.02,128.24,22.85,82.45,4.30,-6.18
152591,-0.07,0.98,-0.10,-30.87,129.91,23.50,83.07,4.16,-5.52
156216,-0.07,0.98,-0.08,-31.88,131.10,24.26,83.57,4.24,-4.82
159835,-0.07,0.98,-0.07,-32.82,131.16,24.95,84.20,4.35,-3.80
163486,-0.08,0.99,-0.05,-33.48,130.46,25.34,84.70,4.46,-2.84
167109,-0.08,0.99,-0.04,-34.21,129.05,25.86,84.97,4.43,-2.37
170818,-0.08,0.99,-0.03,-34.64,127.07,26.37,85.32,4.33,-1.72
174434,-0.08,1.00,-0.02,-34.78,125.04,26.72,85.48,4.39,-1.01
178046,-0.08,1.00,-0.01,-34.64,121.66,27.19,85.55,4.42,-0.32
181637,-0.08,1.00,0.00,-34.23,117.73,27.66,85.61,4.38,0.17
185249,-0.08,1.00,0.01,-33.71,114.38,27.95,85.61,4.33,0.68
188871,-0.07,1.00,0.02,-32.82,110.24,28.20,85.68,4.21,0.93
192485,-0.07,1.01,0.02,-31.77,105.89,28.29,85.80,4.03,1.15
196120,-0.07,1.00,0.02,-30.93,102.69,28.23,85.98,3.80,1.29
199751,-0.06,1.00,0.02,-29.74,98.64,27.92,86.20,3.56,1.28
