1,-0.02,0.95,0.05,0.21,-0.64,4.92,87.05,0.92,2.79
4198,-0.02,0.95,0.05,0.40,-0.58,4.69,87.01,0.96,2.82
7813,-0.02,0.95,0.05,0.55,-0.55,4.46,87.04,1.00,2.77
11430,-0.02,0.95,0.05,0.66,-0.58,4.29,87.06,0.99,2.76
15030,-0.02,0.95,0.04,0.75,-0.66,4.05,87.12,1.00,2.68
18627,-0.02,0.95,0.04,0.84,-0.69,3.82,87.14,1.03,2.65
22233,-0.02,0.95,0.04,0.92,-0.76,3.66,87.18,1.03,2.62
25837,-0.02,0.95,0.04,1.01,-0.84,3.47,87.17,1.07,2.60
29427,-0.02,0.95,0.04,1.13,-0.93,3.30,87.22,1.10,2.54
33093,-0.02,0.95,0.04,1.21,-0.98,3.19,87.27,1.10,2.49
36719,-0.02,0.96,0.04,1.27,-1.02,3.13,87.28,1.18,2.44
40398,-0.02,0.96,0.04,1.34,-1.08,3.13,87.29,1.20,2.42
44017,-0.02,0.96,0.04,1.39,-1.08,3.15,87.27,1.27,2.40
47600,-0.02,0.96,0.04,1.53,-1.05,3.28,87.29,1.28,2.37
51227,-0.02,0.96,0.04,1.65,-0.85,3.47,87.45,1.22,2.22
54831,-0.02,0.96,0.04,1.74,-0.58,3.69,87.57,1.08,2.17
58417,-0.02,0.96,0.04,1.91,-0.14,4.15,87.62,1.00,2.14
62007,-0.02,0.96,0.04,2.05,0.15,4.60,87.62,0.96,2.16
65603,-0.01,0.96,0.04,2.31,0.46,5.31,87.70,0.82,2.13
69197,-0.01,0.96,0.03,2.58,0.90,6.24,87.79,0.69,2.09
72806,-0.01,0.96,0.03,2.72,1.44,7.10,87.92,0.58,1.99
76419,-0.01,0.95,0.03,2.93,2.49,8.41,87.90,0.51,2.02
80034,-0.01,0.95,0.03,3.13,3.92,9.94,87.89,0.50,2.04
83632,-0.01,0.95,0.03,3.27,5.28,11.18,87.94,0.53,1.97
87238,-0.01,0.95,0.03,3.53,7.22,13.02,87.85,0.53,2.07
90828,-0.01,0.94,0.04,3.82,9.02,15.08,87.67,0.52,2.26
94428,-0.01,0.94,0.04,4.11,10.24,16.70,87.42,0.42,2.53
98048,-0.00,0.94,0.05,4.60,11.71,18.90,87.16,0.25,2.82
101647,-0.00,0.93,0.05,5.13,12.67,20.52,86.83,0.07,3.16
105239,-0.00,0.93,0.05,5.97,14.09,22.47,86.72,0.05,3.26
108843,0.00,0.93,0.05,7.04,15.50,24.08,86.61,-0.05,3.38
112430,0.00,0.92,0.06,7.92,16.40,25.07,86.39,-0.12,3.60
116039,0.01,0.92,0.06,9.18,17.39,26.14,86.18,-0.41,3.79
119655,0.01,0.93,0.06,10.50,18.18,26.96,86.18,-0.63,3.76
123278,0.01,0.93,0.06,11.57,18.56,27.45,86.14,-0.89,3.74
