1,0.03,0.98,-0.05,-7.76,272.85,-28.14,86.80,-1.75,-2.66
4219,0.02,0.99,-0.04,-9.37,265.18,-26.18,87.28,-1.20,-2.42
7856,0.01,0.99,-0.04,-10.53,259.57,-24.69,87.54,-0.85,-2.30
11474,0.01,0.99,-0.04,-12.00,252.37,-22.67,87.76,-0.60,-2.15
15125,0.01,1.00,-0.03,-13.44,245.28,-20.61,87.96,-0.36,-1.99
18766,0.00,1.00,-0.03,-14.43,240.08,-19.04,88.15,-0.11,-1.84
22440,0.00,0.99,-0.03,-15.62,232.89,-16.93,88.39,-0.04,-1.60
26064,0.00,0.99,-0.02,-16.67,225.59,-14.84,88.61,-0.03,-1.38
29676,0.00,0.99,-0.02,-17.42,220.18,-13.27,88.84,-0.07,-1.15
33309,0.01,0.99,-0.02,-18.34,213.74,-11.21,88.69,-0.48,-1.20
36932,0.01,0.99,-0.02,-19.21,208.17,-9.19,88.62,-0.73,-1.15
40567,0.02,1.00,-0.02,-19.74,204.55,-7.74,88.40,-1.09,-1.15
44176,0.03,1.00,-0.02,-20.40,200.23,-5.94,88.19,-1.54,-0.92
47799,0.04,1.00,-0.02,-21.05,196.69,-4.34,87.71,-2.05,-1.00
51431,0.05,0.99,-0.02,-21.47,194.56,-3.30,86.99,-2.86,-0.89
55048,0.06,0.99,-0.01,-21.85,192.03,-2.17,86.21,-3.73,-0.62
58644,0.08,0.98,-0.01,-21.98,189.82,-1.31,85.54,-4.42,-0.54
62263,0.09,0.98,-0.01,-21.92,188.60,-0.85,84.56,-5.41,-0.47
65896,0.11,0.98,-0.01,-21.71,187.71,-0.55,83.60,-6.36,-0.61
69537,0.12,0.98,-0.01,-21.21,187.37,-0.52,82.97,-7.00,-0.50
73183,0.13,0.97,-0.01,-20.75,187.22,-0.75,82.32,-7.67,-0.30
76809,0.14,0.96,-0.00,-20.09,187.22,-1.31,81.70,-8.29,-0.23
80443,0.15,0.96,-0.01,-19.39,187.65,-2.03,81.20,-8.79,-0.30
84062,0.16,0.95,-0.00,-18.87,188.29,-2.63,80.60,-9.38,-0.20
87672,0.17,0.95,0.00,-18.08,189.27,-3.51,80.11,-9.88,0.03
91290,0.17,0.95,0.00,-17.27,190.43,-4.50,79.96,-10.03,0.07
94912,0.17,0.94,0.01,-16.61,191.33,-5.30,80.00,-9.98,0.31
98533,0.16,0.94,0.01,-15.68,192.21,-6.35,80.26,-9.70,0.69
102179,0.16,0.94,0.02,-14.78,192.78,-7.37,80.53,-9.40,1.05
105806,0.15,0.93,0.02,-14.21,193.25,-8.08,80.78,-9.09,1.46
109424,0.14,0.94,0.03,-13.50,193.80,-8.85,80.99,-8.76,2.07
113047,0.14,0.94,0.04,-12.70,193.88,-9.56,81.09,-8.53,2.52
116652,0.14,0.94,0.05,-12.06,193.85,-10.05,80.99,-8.46,3.06
120336,0.14,0.94,0.06,-11.07,193.91,-10.67,80.79,-8.40,3.71
123999,0.14,0.94,0.07,-9.95,193.50,-11.39,80.69,-8.21,4.33
127632,0.13,0.93,0.08,-8.95,193.04,-11.94,80.63,-8.00,4.83
131243,0.13,0.93,0.09,-7.60,192.14,-12.67,80.27,-7.94,5.57
134837,0.13,0.93,0.10,-6.24,191.39,-13.37,80.05,-8.05,5.80
138428,0.14,0.93,0.09,-5.02,191.24,-13.86,79.81,-8.37,5.74
142039,0.14,0.93,0.10,-3.04,191.28,-14.41,79.54,-8.66,5.80
145654,0.15,0.93,0.09,-0.82,191.60,-14.93,79.41,-8.88,5.70
149250,0.15,0.93,0.09,0.96,192.21,-15.31,79.22,-9.26,5.45
152869,0.16,0.93,0.09,3.47,193.34,-15.91,78.98,-9.61,5.32
156494,0.16,0.93,0.09,6.11,194.64,-16.60,78.83,-9.85,5.19
160135,0.17,0.93,0.08,8.17,195.63,-17.22,78.72,-10.04,5.05
163752,0.16,0.93,0.08,10.96,196.96,-18.23,78.89,-10.01,4.74
167367,0.16,0.93,0.07,13.71,198.32,-19.37,79.31,-9.70,4.42
170981,0.14,0.93,0.07,15.69,199.08,-20.21,80.31,-8.81,3.99
174599,0.13,0.93,0.06,18.06,199.66,-21.19,81.38,-7.83,3.56
178225,0.10,0.93,0.05,19.98,199.94,-21.92,82.96,-6.36,2.99
181839,0.08,0.94,0.04,21.05,199.95,-22.26,84.69,-4.74,2.35
185446,0.06,0.95,0.03,21.91,199.83,-22.41,85.97,-3.59,1.82
189059,0.03,0.96,0.03,22.17,199.31,-22.29,87.55,-1.87,1.56
192676,0.00,0.96,0.02,21.95,197.97,-21.92,88.71,-0.26,1.25
196304,-0.01,0.97,0.01,21.25,196.43,-21.27,88.83,0.79,0.84
199920,-0.04,0.98,0.01,20.44,195.16,-20.56,87.79,2.13,0.53
203553,-0.06,0.99,0.01,19.13,193.44,-19.40,86.57,3.39,0.42
207175,-0.07,0.99,0.01,17.69,191.60,-17.98,85.71,4.25,0.46
210795,-0.09,1.00,0.01,16.60,190.41,-16.81,84.91,5.07,0.32
214427,-0.10,1.00,0.00,15.05,189.51,-14.99,84.45,5.54,0.03
218039,-0.10,1.01,-0.00,13.54,189.60,-12.96,84.25,5.73,-0.25
221697,-0.10,1.01,-0.01,12.60,190.23,-11.21,84.16,5.81,-0.47
225336,-0.10,1.02,-0.01,11.77,191.59,-8.72,84.24,5.72,-0.53
229020,-0.10,1.02,-0.01,11.42,193.31,-6.14,84.34,5.62,-0.56
232620,-0.09,1.02,-0.02,11.47,195.86,-3.45,84.68,5.24,-0.87
236234,-0.08,1.03,-0.03,11.66,198.82,-1.39,85.28,4.45,-1.54
239845,-0.07,1.03,-0.04,12.18,204.38,1.34,85.74,3.74,-2.01
243454,-0.05,1.03,-0.04,12.76,209.21,3.37,86.39,2.90,-2.13
