268211,0.04,0.96,0.02,-1.82,-1.04,-1.25,87.42,-2.13,1.43
271800,0.04,0.96,0.02,-1.59,-1.02,-1.22,87.46,-2.13,1.36
275416,0.04,0.96,0.02,-1.30,-1.02,-1.19,87.44,-2.17,1.33
279007,0.04,0.96,0.02,-1.02,-1.04,-1.21,87.48,-2.17,1.26
282616,0.04,0.96,0.02,-0.84,-1.04,-1.21,87.53,-2.20,1.09
286223,0.04,0.96,0.02,-0.67,-1.05,-1.19,87.57,-2.25,0.90
289831,0.04,0.96,0.01,-0.53,-1.04,-1.21,87.58,-2.28,0.78
293447,0.04,0.96,0.01,-0.46,-1.02,-1.19,87.56,-2.32,0.70
297064,0.04,0.96,0.01,-0.35,-0.96,-1.19,87.52,-2.39,0.61
300674,0.04,0.96,0.01,-0.29,-0.92,-1.21,87.48,-2.45,0.55
304280,0.04,0.96,0.01,-0.27,-0.92,-1.24,87.44,-2.50,0.54
307935,0.04,0.96,0.01,-0.27,-0.93,-1.28,87.39,-2.55,0.48
311556,0.04,0.96,0.01,-0.29,-0.85,-1.36,87.28,-2.67,0.43
315256,0.05,0.96,0.01,-0.32,-0.81,-1.45,87.19,-2.77,0.42
318855,0.05,0.96,0.01,-0.41,-0.75,-1.57,87.13,-2.83,0.39
322461,0.05,0.96,0.01,-0.47,-0.69,-1.71,87.11,-2.86,0.36
326069,0.05,0.96,0.01,-0.55,-0.67,-1.83,87.09,-2.88,0.32
329678,0.05,0.96,0.00,-0.66,-0.66,-2.02,87.07,-2.90,0.28
333296,0.05,0.96,0.00,-0.76,-0.63,-2.20,87.10,-2.87,0.26
336890,0.05,0.96,0.00,-0.84,-0.61,-2.34,87.11,-2.87,0.22
340512,0.05,0.97,0.00,-0.93,-0.60,-2.53,87.13,-2.85,0.23
344131,0.05,0.97,0.00,-1.02,-0.61,-2.73,87.15,-2.83,0.25
347740,0.05,0.97,0.00,-1.10,-0.63,-2.92,87.17,-2.81,0.25
351343,0.05,0.97,0.00,-1.15,-0.64,-3.11,87.19,-2.79,0.23
354949,0.05,0.97,0.00,-1.24,-0.66,-3.27,87.26,-2.72,0.20
358565,0.04,0.97,0.00,-1.36,-0.72,-3.47,87.38,-2.60,0.19
362162,0.04,0.97,0.00,-1.47,-0.76,-3.65,87.51,-2.47,0.20
365771,0.04,0.98,0.00,-1.57,-0.81,-3.76,87.64,-2.33,0.23
369380,0.04,0.98,0.00,-1.73,-0.87,-3.85,87.78,-2.20,0.19
372998,0.04,0.98,0.00,-1.86,-0.92,-3.92,87.85,-2.13,0.13
376606,0.04,0.98,0.00,-2.02,-0.98,-3.95,87.93,-2.06,0.06
380201,0.03,0.98,0.00,-2.17,-1.02,-3.92,88.02,-1.97,0.03
383799,0.03,0.98,0.00,-2.32,-1.10,-3.85,88.08,-1.91,0.03
387421,0.03,0.98,-0.00,-2.43,-1.11,-3.79,88.16,-1.83,-0.01
391014,0.03,0.98,-0.00,-2.53,-1.15,-3.69,88.23,-1.76,-0.01
394624,0.03,0.98,0.00,-2.67,-1.15,-3.56,88.23,-1.76,0.01
398245,0.03,0.98,0.00,-2.76,-1.10,-3.48,88.23,-1.76,0.04
401843,0.03,0.98,0.00,-2.84,-1.04,-3.37,88.23,-1.76,0.11
405450,0.03,0.98,0.00,-2.89,-0.96,-3.27,88.14,-1.85,0.14
409103,0.03,0.98,0.00,-2.93,-0.90,-3.21,88.11,-1.86,0.26
412733,0.03,0.98,0.00,-2.92,-0.89,-3.15,88.08,-1.89,0.26
416407,0.03,0.98,0.00,-2.93,-0.84,-3.10,88.03,-1.95,0.24
420013,0.03,0.98,0.00,-2.92,-0.79,-3.05,87.96,-2.01,0.29
423610,0.04,0.98,0.01,-2.92,-0.78,-2.99,87.88,-2.08,0.34
427199,0.04,0.98,0.01,-2.90,-0.75,-2.98,87.83,-2.12,0.42
430811,0.04,0.97,0.01,-2.89,-0.73,-2.98,87.78,-2.15,0.50
434419,0.04,0.98,0.01,-2.85,-0.72,-3.01,87.77,-2.15,0.53
438026,0.04,0.97,0.01,-2.82,-0.69,-3.05,87.75,-2.18,0.49
441609,0.04,0.98,0.01,-2.79,-0.64,-3.10,87.76,-2.18,0.49
445210,0.04,0.98,0.01,-2.76,-0.60,-3.13,87.80,-2.13,0.50
448798,0.04,0.98,0.01,-2.76,-0.56,-3.15,87.87,-2.06,0.49
452422,0.03,0.98,0.01,-2.76,-0.47,-3.19,87.90,-2.05,0.44
456013,0.03,0.98,0.01,-2.78,-0.40,-3.24,87.96,-2.00,0.34
459610,0.03,0.98,0.00,-2.81,-0.38,-3.25,88.09,-1.87,0.29
463211,0.03,0.98,0.00,-2.90,-0.37,-3.28,88.14,-1.83,0.29
466800,0.03,0.98,0.00,-3.01,-0.40,-3.33,88.18,-1.79,0.29
470415,0.03,0.98,0.00,-3.11,-0.41,-3.37,88.23,-1.74,0.27
474007,0.03,0.98,0.00,-3.27,-0.44,-3.45,88.23,-1.74,0.29
477604,0.03,0.98,0.01,-3.40,-0.53,-3.50,88.32,-1.64,0.30
481237,0.03,0.98,0.01,-3.57,-0.64,-3.54,88.44,-1.51,0.36
484839,0.03,0.98,0.01,-3.69,-0.78,-3.60,88.47,-1.47,0.38
488439,0.02,0.98,0.01,-3.82,-0.90,-3.63,88.49,-1.44,0.41
492055,0.02,0.98,0.01,-3.95,-1.02,-3.69,88.49,-1.39,0.54
495650,0.02,0.98,0.01,-4.11,-1.16,-3.77,88.47,-1.37,0.65
499268,0.02,0.98,0.01,-4.23,-1.27,-3.82,88.48,-1.32,0.73
502880,0.02,0.98,0.01,-4.38,-1.40,-3.88,88.45,-1.34,0.75
506492,0.02,0.98,0.01,-4.55,-1.50,-3.92,88.44,-1.32,0.81
510126,0.02,0.98,0.01,-4.66,-1.59,-3.91,88.47,-1.28,0.82
513791,0.02,0.98,0.01,-4.82,-1.77,-3.91,88.47,-1.28,0.82
517498,0.02,0.98,0.01,-4.98,-2.08,-3.92,88.42,-1.32,0.84
521158,0.02,0.98,0.01,-5.11,-2.34,-4.00,88.36,-1.45,0.73
524771,0.03,0.98,0.01,-5.30,-2.53,-4.15,88.31,-1.55,0.64
528381,0.03,0.98,0.01,-5.53,-2.67,-4.37,88.25,-1.63,0.63
531986,0.03,0.98,0.01,-5.68,-2.73,-4.56,88.22,-1.64,0.65
535598,0.03,0.98,0.01,-5.88,-2.87,-4.82,88.31,-1.52,0.71
539217,0.03,0.98,0.01,-6.05,-3.08,-5.04,88.34,-1.46,0.75
542843,0.02,0.98,0.01,-6.12,-3.24,-5.15,88.40,-1.41,0.74
546428,0.02,0.98,0.02,-6.21,-3.37,-5.21,88.42,-1.29,0.88
550034,0.02,0.98,0.01,-6.26,-3.44,-5.19,88.49,-1.22,0.87
553633,0.02,0.98,0.02,-6.26,-3.42,-5.11,88.56,-1.11,0.90
557238,0.02,0.98,0.02,-6.20,-3.36,-4.95,88.51,-1.07,1.03
560842,0.02,0.98,0.02,-6.08,-3.31,-4.67,88.51,-1.00,1.10
564426,0.02,0.98,0.02,-5.91,-3.28,-4.41,88.38,-1.01,1.25
568031,0.02,0.98,0.02,-5.66,-3.25,-4.05,88.34,-1.01,1.30
571630,0.02,0.98,0.02,-5.44,-3.21,-3.77,88.36,-1.04,1.26
575236,0.02,0.98,0.02,-5.07,-3.08,-3.39,88.36,-1.06,1.24
578842,0.02,0.98,0.02,-4.64,-2.92,-2.99,88.33,-1.13,1.22
582427,0.02,0.98,0.02,-4.31,-2.78,-2.72,88.27,-1.20,1.23
586033,0.02,0.98,0.02,-3.88,-2.58,-2.37,88.22,-1.27,1.23
589632,0.02,0.97,0.02,-3.48,-2.38,-2.05,88.15,-1.39,1.20
593249,0.02,0.97,0.02,-3.19,-2.24,-1.80,88.16,-1.45,1.11
596864,0.03,0.97,0.02,-2.84,-2.03,-1.50,88.19,-1.48,1.02
600488,0.03,0.97,0.02,-2.55,-1.80,-1.25,88.20,-1.52,0.93
604101,0.03,0.97,0.01,-2.37,-1.65,-1.10,88.10,-1.68,0.86
607703,0.03,0.97,0.01,-2.20,-1.45,-0.93,88.05,-1.74,0.85
611309,0.03,0.97,0.01,-2.08,-1.25,-0.81,88.03,-1.79,0.79
614973,0.03,0.97,0.01,-2.02,-1.13,-0.75,87.99,-1.83,0.79
618566,0.03,0.97,0.01,-1.95,-1.04,-0.70,87.95,-1.92,0.68
622273,0.03,0.97,0.01,-1.94,-0.93,-0.67,87.90,-1.97,0.71
625875,0.03,0.97,0.01,-1.97,-0.85,-0.69,87.83,-2.04,0.69
629482,0.03,0.97,0.01,-2.00,-0.76,-0.75,87.82,-2.07,0.64
633103,0.04,0.97,0.01,-2.06,-0.67,-0.82,87.81,-2.10,0.59
636705,0.04,0.97,0.01,-2.12,-0.56,-0.92,87.79,-2.11,0.59
640309,0.04,0.97,0.01,-2.24,-0.41,-1.01,87.83,-2.08,0.56
643918,0.03,0.96,0.01,-2.37,-0.37,-1.16,87.92,-1.99,0.58
647544,0.03,0.96,0.01,-2.49,-0.49,-1.28,87.92,-1.90,0.80
651166,0.03,0.96,0.01,-2.64,-0.47,-1.47,87.93,-1.95,0.67
654780,0.03,0.96,0.01,-2.72,-0.21,-1.57,87.94,-2.01,0.41
658377,0.03,0.96,0.01,-2.82,-0.09,-1.76,88.00,-1.90,0.57
661981,0.03,0.96,0.01,-2.89,-0.26,-1.94,88.03,-1.86,0.61
665592,0.03,0.96,0.01,-2.92,-0.35,-2.08,88.05,-1.84,0.61
669210,0.03,0.96,0.01,-2.98,-0.35,-2.31,88.04,-1.86,0.58
672812,0.03,0.96,0.01,-3.02,-0.29,-2.50,88.14,-1.77,0.54
676419,0.03,0.96,0.01,-3.05,-0.24,-2.67,88.24,-1.65,0.57
680026,0.03,0.97,0.01,-3.08,-0.20,-2.85,88.32,-1.52,0.68
683609,0.02,0.97,0.01,-3.11,-0.23,-2.96,88.35,-1.45,0.77
687210,0.02,0.97,0.01,-3.13,-0.29,-3.02,88.43,-1.34,0.78
690799,0.02,0.97,0.01,-3.11,-0.38,-3.04,88.49,-1.24,0.84
694422,0.02,0.97,0.02,-3.08,-0.47,-3.02,88.50,-1.17,0.92
698026,0.02,0.97,0.02,-3.05,-0.50,-2.99,88.52,-1.14,0.92
701620,0.02,0.97,0.02,-3.01,-0.56,-2.89,88.54,-1.11,0.94
705227,0.02,0.97,0.02,-2.96,-0.56,-2.81,88.50,-1.11,0.99
708831,0.02,0.97,0.02,-2.84,-0.60,-2.67,88.52,-1.08,0.99
712435,0.02,0.97,0.02,-2.69,-0.61,-2.53,88.54,-1.06,0.98
716086,0.02,0.97,0.02,-2.58,-0.55,-2.43,88.50,-1.14,0.96
719706,0.02,0.97,0.02,-2.41,-0.49,-2.27,88.44,-1.18,1.01
